BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 22
	and p_type like '%STEEL'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'AMERICA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'AMERICA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                |     s_phone     |                                              s_comment                                              
-----------+---------------------------+---------------------------+-----------+---------------------------+-----------------------------------------+-----------------+-----------------------------------------------------------------------------------------------------
   9999.93 | Supplier#000052672        | CANADA                    |   5802666 | Manufacturer#4            | 9QpVWO2glBrFdDmA3Zrqvs                  | 13-364-977-8893 | al pinto beans boost slyly after the
   9999.93 | Supplier#000052672        | CANADA                    |  12302635 | Manufacturer#3            | 9QpVWO2glBrFdDmA3Zrqvs                  | 13-364-977-8893 | al pinto beans boost slyly after the
   9999.82 | Supplier#000802811        | ARGENTINA                 |  14552796 | Manufacturer#4            | iv2pl ozsy0m4gT7aI 3jTSesdXvP5 2UKtGQeH | 11-770-772-9370 | ests nag furiously! foxes boost slyly. bold foxes sleep carefully according to the pending pa
    9999.2 | Supplier#000184115        | UNITED STATES             |  17434063 | Manufacturer#4            | fOdjsVu8dVa2                            | 34-351-113-4316 | fluffily even accounts. carefully regular deposits integrate carefully above the accounts. 
   9998.52 | Supplier#000998538        | CANADA                    |  14748523 | Manufacturer#4            | ATP4lv PrBtkoa                          | 13-711-987-2571 | s. carefully final packages wake finally. silent deposits grow along the slyly silent plate
   9998.52 | Supplier#000998538        | CANADA                    |  17498503 | Manufacturer#2            | ATP4lv PrBtkoa                          | 13-711-987-2571 | s. carefully final packages wake finally. silent deposits grow along the slyly silent plate
   9998.51 | Supplier#000780621        | PERU                      |    780620 | Manufacturer#2            | tv35ddgSnF p,JwwUebkjAqQh ZPnyazop      | 27-821-909-3031 | ld requests affix according to the blithely final excuses. bold instructions sleep b
    9998.5 | Supplier#000307050        | BRAZIL                    |   1557046 | Manufacturer#4            | iO9PpEITUeZ1ms3g1rt8wrxyBhXWTOx         | 12-336-510-8151 | c, regular deposits sleep deposits. account
   9997.75 | Supplier#000563312        | UNITED STATES             |   8063295 | Manufacturer#3            | g4zABkeJrew0                            | 34-391-480-8594 | slyly alongside of the quickly close excuses. s
   9997.48 | Supplier#000783428        | ARGENTINA                 |   1033424 | Manufacturer#5            | OBGGKCUo8TltZ2z6S4wy9cv                 | 11-115-455-6674 | ogs. ironic instructions haggl
   9997.37 | Supplier#000916745        | CANADA                    |   2166738 | Manufacturer#1            | ijvvmx3YkCcpzIKVXFEzUAtekDZ5YxKX        | 13-260-493-2072 | ages according to the carefully re
    9997.3 | Supplier#000272075        | PERU                      |   6772062 | Manufacturer#4            | HhZLtiLjNC                              | 27-186-416-9882 |  blithely even orbits. slyly ironic deposits cajole qu
   9996.82 | Supplier#000358957        | UNITED STATES             |  10108946 | Manufacturer#2            | 0v4spUECtqKFDoo48GvIvHhRohIQwldP0TyT2   | 34-626-368-3830 |  packages cajole after the blithely special 
   9996.82 | Supplier#000358957        | UNITED STATES             |  15608911 | Manufacturer#2            | 0v4spUECtqKFDoo48GvIvHhRohIQwldP0TyT2   | 34-626-368-3830 |  packages cajole after the blithely special 
   9996.55 | Supplier#000071147        | PERU                      |  16071146 | Manufacturer#5            | UzOIXI3k,wwrlHizjCKTtYYVv 5iARkq        | 27-163-345-7998 | ke at the slyly regular packages. stealthy requests serve. blithely regular accounts acro
   9996.34 | Supplier#000774292        | BRAZIL                    |  15774291 | Manufacturer#1            | 7MwAo7hY,yu6lN941k30gZwYA2zTtYJpQHNL    | 12-938-324-6065 | y at the final, regular asymptotes. stealthily final platelets 
   9996.34 | Supplier#000774292        | BRAZIL                    |  19774291 | Manufacturer#4            | 7MwAo7hY,yu6lN941k30gZwYA2zTtYJpQHNL    | 12-938-324-6065 | y at the final, regular asymptotes. stealthily final platelets 
   9996.13 | Supplier#000048428        | CANADA                    |   7798420 | Manufacturer#4            | Z,m5TgvRq7oG4rsmvnE9Bn nemmJff54FkFAgk  | 13-611-820-5223 | eodolites along the ideas de
   9995.86 | Supplier#000454678        | BRAZIL                    |   7704656 | Manufacturer#4            | f1Oc4tf7FXQ1GjnxJE8KeRO59AyvNkV9LTnL8RI | 12-676-684-8772 | egular accounts wake. ironic packages nag slyly. flu
   9995.71 | Supplier#000162747        | CANADA                    |  15412701 | Manufacturer#5            | 3mLPbv,E3biUs                           | 13-256-417-9256 | the blithely pending multipliers cajole across the regular deposit
   9995.54 | Supplier#000476969        | BRAZIL                    |  15726923 | Manufacturer#2            | 1FLhX, E0sgfHBJ4f                       | 12-270-708-7885 | ly ironic theodolites wake. enticingly regular ideas sleep. slyly e
   9995.53 | Supplier#000814921        | CANADA                    |   4314912 | Manufacturer#2            | PM8PfRGfI4ZPZM53b4F8,bIIu79AQP4OTHylzD  | 13-618-692-4639 | osits. final, bold requests are slyly around the carefully dogged 
