BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#55'
	and p_type not like 'SMALL ANODIZED%'
	and p_size in (18, 32, 44, 4, 36, 28, 8, 7)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#31   | PROMO PLATED NICKEL       |     28 |          584
 Brand#54   | LARGE BURNISHED STEEL     |     36 |          584
 Brand#11   | PROMO BURNISHED STEEL     |      8 |          580
 Brand#25   | PROMO POLISHED COPPER     |     18 |          580
 Brand#21   | PROMO POLISHED TIN        |     36 |          579
 Brand#22   | ECONOMY ANODIZED BRASS    |      4 |          576
 Brand#32   | STANDARD BURNISHED STEEL  |     36 |          576
 Brand#25   | ECONOMY POLISHED BRASS    |     36 |          575
 Brand#12   | MEDIUM BURNISHED STEEL    |     36 |          572
 Brand#44   | STANDARD BURNISHED BRASS  |     18 |          572
 Brand#51   | PROMO ANODIZED TIN        |      8 |          572
 Brand#51   | SMALL PLATED STEEL        |     36 |          572
 Brand#34   | ECONOMY PLATED STEEL      |     28 |          571
 Brand#32   | LARGE POLISHED BRASS      |      8 |          568
 Brand#34   | PROMO PLATED NICKEL       |      4 |          568
 Brand#51   | ECONOMY POLISHED NICKEL   |      7 |          568
 Brand#32   | MEDIUM ANODIZED NICKEL    |     32 |          564
 Brand#32   | MEDIUM PLATED TIN         |      4 |          564
 Brand#43   | SMALL POLISHED TIN        |     44 |          564
 Brand#45   | ECONOMY BURNISHED BRASS   |     32 |          563
 Brand#51   | ECONOMY PLATED COPPER     |     44 |          563
 Brand#52   | LARGE BRUSHED STEEL       |      4 |          563
