# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
ip-10-145-11-135.us-west-1.compute.internal;60;1439983434;245088208;6371352;2.53;0;4555812;8906080;3.54;2437660;2185344;331628
ip-10-145-11-135.us-west-1.compute.internal;60;1439983494;232122636;19336924;7.69;0;17333232;8906812;3.54;9414852;7986816;231300
ip-10-145-11-135.us-west-1.compute.internal;60;1439983554;216203704;35255856;14.02;0;28424776;13883200;5.52;19942036;13155804;1075452
ip-10-145-11-135.us-west-1.compute.internal;60;1439983614;205240764;46218796;18.38;0;39916744;13448000;5.35;25888316;17990288;100684
ip-10-145-11-135.us-west-1.compute.internal;60;1439983674;193564476;57895084;23.02;0;52138336;12679028;5.04;30918816;24402636;36348
ip-10-145-11-135.us-west-1.compute.internal;60;1439983734;183789356;67670204;26.91;0;64826256;8904592;3.54;37616512;27282244;202976
ip-10-145-11-135.us-west-1.compute.internal;60;1439983794;172110548;79349012;31.56;0;76329956;8905764;3.54;43781172;32618076;6102424
ip-10-145-11-135.us-west-1.compute.internal;60;1439983854;163149900;88309660;35.12;0;80811212;14560272;5.79;49622340;35633776;1377100
ip-10-145-11-135.us-west-1.compute.internal;60;1439983914;155807660;95651900;38.04;0;88040052;14557956;5.79;53367228;39115300;627384
ip-10-145-11-135.us-west-1.compute.internal;60;1439983974;151540332;99919228;39.74;0;96539276;8901932;3.54;56234044;40375192;235740
ip-10-145-11-135.us-west-1.compute.internal;60;1439984034;143849900;107609660;42.79;0;104106140;8901680;3.54;60278520;43897996;358256
ip-10-145-11-135.us-west-1.compute.internal;60;1439984094;135549984;115909576;46.09;0;111754148;9600740;3.82;64920976;47433896;1838028
ip-10-145-11-135.us-west-1.compute.internal;60;1439984154;125832056;125627504;49.96;0;113738820;17200920;6.84;73640428;48364676;7831692
ip-10-145-11-135.us-west-1.compute.internal;60;1439984214;123177060;128282500;51.02;0;116350460;17201844;6.84;75022824;49608980;93756
ip-10-145-11-135.us-west-1.compute.internal;60;1439984274;115723972;135735588;53.98;0;123650044;17201748;6.84;77222444;54701884;3308268
ip-10-145-11-135.us-west-1.compute.internal;60;1439984334;111827544;139632016;55.53;0;127487708;17199296;6.84;79164320;56607088;255032
ip-10-145-11-135.us-west-1.compute.internal;60;1439984394;110540100;140919460;56.04;0;134417924;11872032;4.72;75307324;61609424;83324
ip-10-145-11-135.us-west-1.compute.internal;60;1439984454;100446436;151013124;60.05;0;138658232;17196952;6.84;83295520;63634508;489776
ip-10-145-11-135.us-west-1.compute.internal;60;1439984514;101623088;149836472;59.59;0;145554512;8902488;3.54;86845972;58782400;439024
ip-10-145-11-135.us-west-1.compute.internal;60;1439984574;97477832;153981728;61.24;0;149641104;8901044;3.54;88990624;60722812;145300
ip-10-145-11-135.us-west-1.compute.internal;60;1439984634;93286020;158173540;62.90;0;153766488;8902056;3.54;91155948;62682916;377052
ip-10-145-11-135.us-west-1.compute.internal;60;1439984694;89078424;162381136;64.58;0;157908284;8902104;3.54;93326812;64654212;112928
ip-10-145-11-135.us-west-1.compute.internal;60;1439984754;84809308;166650252;66.27;0;162116716;8902728;3.54;95536428;66650944;384360
ip-10-145-11-135.us-west-1.compute.internal;60;1439984814;80614236;170845324;67.94;0;166245568;8902680;3.54;97700952;68618040;111452
ip-10-145-11-135.us-west-1.compute.internal;60;1439984874;76382984;175076576;69.62;0;170412512;8901992;3.54;99891632;70593328;203576
ip-10-145-11-135.us-west-1.compute.internal;60;1439984934;72149644;179309916;71.31;0;174580804;8902636;3.54;102074456;72578948;107180
ip-10-145-11-135.us-west-1.compute.internal;60;1439984994;67902380;183557180;73.00;0;178757064;8902680;3.54;104268220;74561108;350988
ip-10-145-11-135.us-west-1.compute.internal;60;1439985054;63715056;187744504;74.66;0;182879244;8902680;3.54;106429052;76523440;92116
ip-10-145-11-135.us-west-1.compute.internal;60;1439985114;59420248;192039312;76.37;0;187106664;8902696;3.54;108648060;78533304;366448
ip-10-145-11-135.us-west-1.compute.internal;60;1439985174;55253836;196205724;78.03;0;191209588;8903136;3.54;110801688;80482512;84636
ip-10-145-11-135.us-west-1.compute.internal;60;1439985234;51008176;200451384;79.72;0;195391088;8902836;3.54;112993076;82470492;340148
ip-10-145-11-135.us-west-1.compute.internal;60;1439985294;46790400;204669160;81.39;0;199544820;8903112;3.54;115174376;84442216;87388
ip-10-145-11-135.us-west-1.compute.internal;60;1439985354;42550064;208909496;83.08;0;203719908;8902908;3.54;117367572;86425096;331904
ip-10-145-11-135.us-west-1.compute.internal;60;1439985414;38359584;213099976;84.75;0;207841448;8903004;3.54;119523912;88388520;62716
ip-10-145-11-135.us-west-1.compute.internal;60;1439985474;34069992;217389568;86.45;0;212064820;8903060;3.54;121742184;90396932;332340
ip-10-145-11-135.us-west-1.compute.internal;60;1439985534;29867244;221592316;88.12;0;216203856;8902996;3.54;123914772;92362728;63868
ip-10-145-11-135.us-west-1.compute.internal;60;1439985594;25634580;225824980;89.81;0;220368620;8902352;3.54;126102940;94339624;194212
ip-10-145-11-135.us-west-1.compute.internal;60;1439985654;21386372;230073188;91.50;0;224554320;8902904;3.54;128293560;96331820;79144
ip-10-145-11-135.us-west-1.compute.internal;60;1439985714;17133580;234325980;93.19;0;228739176;8902560;3.54;130494416;98318084;326028
ip-10-145-11-135.us-west-1.compute.internal;60;1439985774;12939240;238520320;94.85;0;232868380;8902388;3.54;132658640;100283692;67940
ip-10-145-11-135.us-west-1.compute.internal;60;1439985834;8634884;242824676;96.57;0;237108600;8902296;3.54;134881604;102299200;350200
ip-10-145-11-135.us-west-1.compute.internal;60;1439985894;4457272;247002288;98.23;0;241221308;8902260;3.54;137038496;104254896;68428
ip-10-145-11-135.us-west-1.compute.internal;60;1439985954;624480;250835080;99.75;0;244983732;8901912;3.54;138746108;106311788;318532
ip-10-145-11-135.us-west-1.compute.internal;60;1439986014;623844;250835716;99.75;0;244922980;8902328;3.54;136049704;108946812;92268
ip-10-145-11-135.us-west-1.compute.internal;60;1439986074;632092;250827468;99.75;0;244846948;8902644;3.54;133682104;111237232;376184
ip-10-145-11-135.us-west-1.compute.internal;60;1439986134;639676;250819884;99.75;0;238384412;17377136;6.91;134598116;110277236;5383964
ip-10-145-11-135.us-west-1.compute.internal;60;1439986194;634748;250824812;99.75;0;220457104;35523528;14.13;138073832;106770632;8188684
ip-10-145-11-135.us-west-1.compute.internal;60;1439986254;617816;250841744;99.75;0;214352396;39453488;15.69;140201844;104595276;9836536
ip-10-145-11-135.us-west-1.compute.internal;60;1439986314;624032;250835528;99.75;0;212123916;43026156;17.11;140318960;104381852;9538372
ip-10-145-11-135.us-west-1.compute.internal;60;1439986374;622372;250837188;99.75;0;209850092;44279940;17.61;140564592;104055612;10633244
ip-10-145-11-135.us-west-1.compute.internal;60;1439986434;628788;250830772;99.75;0;207814448;47416604;18.86;140840052;103695820;10158356
ip-10-145-11-135.us-west-1.compute.internal;60;1439986494;4485708;246973852;98.22;0;207190832;42342988;16.84;136999548;103556248;503936
ip-10-145-11-135.us-west-1.compute.internal;60;1439986554;6821044;244638516;97.29;0;212803024;34114236;13.57;128966556;109099044;1301744
ip-10-145-11-135.us-west-1.compute.internal;60;1439986614;3439324;248020236;98.63;0;216091336;34114372;13.57;128962232;112387820;1223836
ip-10-145-11-135.us-west-1.compute.internal;60;1439986674;616380;250843180;99.75;0;218815472;34114492;13.57;128962592;115111276;452152
ip-10-145-11-135.us-west-1.compute.internal;60;1439986734;612284;250847276;99.76;0;218531756;34114956;13.57;134428076;109365424;3919380
ip-10-145-11-135.us-west-1.compute.internal;60;1439986794;14714124;236745436;94.15;0;212989700;25711620;10.22;118614804;111241116;467744
ip-10-145-11-135.us-west-1.compute.internal;60;1439986854;2415076;249044484;99.04;0;224956836;25711064;10.22;128281920;113543612;7821216
ip-10-145-11-135.us-west-1.compute.internal;60;1439986914;20670568;230788992;91.78;0;215354716;17307444;6.88;109933812;113894636;431884
ip-10-145-11-135.us-west-1.compute.internal;60;1439986974;19774244;231685316;92.14;0;216229584;17307636;6.88;109925852;114769148;264000
ip-10-145-11-135.us-west-1.compute.internal;60;1439987034;18866456;232593104;92.50;0;217113484;17307924;6.88;109924848;115653104;88920
ip-10-145-11-135.us-west-1.compute.internal;60;1439987094;17948352;233511208;92.86;0;218005968;17308232;6.88;109929076;116546032;445120
ip-10-145-11-135.us-west-1.compute.internal;60;1439987154;17070536;234389024;93.21;0;218860284;17308312;6.88;109929568;117399560;310796
ip-10-145-11-135.us-west-1.compute.internal;60;1439987214;16229848;235229712;93.55;0;219677824;17308300;6.88;109929052;118217520;225696
ip-10-145-11-135.us-west-1.compute.internal;60;1439987274;15375524;236084036;93.89;0;220508600;17308192;6.88;109931596;119047740;38808
