# hostname;interval;timestamp;pswpin/s;pswpout/s
ip-10-145-11-135.us-west-1.compute.internal;60;1439983434;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439983494;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439983554;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439983614;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439983674;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439983734;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439983794;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439983854;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439983914;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439983974;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984034;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984094;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984154;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984214;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984274;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984334;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984394;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984454;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984514;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984574;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984634;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984694;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984754;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984814;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984874;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984934;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439984994;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985054;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985114;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985174;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985234;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985294;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985354;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985414;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985474;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985534;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985594;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985654;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985714;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985774;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985834;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439985894;0.00;0.00
