# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
ip-10-145-11-135.us-west-1.compute.internal;60;1439997791;39118.42;137732.92;941748.12;0.12;148331.23;94306.87;10367.55;99045.92;94.62
ip-10-145-11-135.us-west-1.compute.internal;60;1439997851;38604.53;220171.78;631880.63;0.00;114117.07;81742.40;4398.40;86030.97;99.87
ip-10-145-11-135.us-west-1.compute.internal;60;1439997911;104901.67;151244.70;773863.07;0.07;108025.13;76389.92;2355.73;78745.17;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439997971;115058.76;131816.81;639358.02;0.02;122623.66;67068.44;1872.22;68939.43;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439998031;121346.73;171142.63;707775.53;0.00;118519.13;98328.65;1686.40;100015.17;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439998091;98522.13;205420.42;656299.57;0.12;124177.23;106329.58;1372.27;107701.58;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439998151;120834.47;160764.52;611421.33;0.00;101517.32;48989.10;848.53;49837.43;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439998211;205963.33;89431.50;812357.90;0.73;166460.27;67676.52;2639.47;70314.62;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439998271;183162.47;103911.55;934436.77;0.03;151001.53;88886.77;1396.80;90274.20;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1439998331;165882.27;106491.85;830047.17;0.03;96535.55;20888.07;163.20;21052.20;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439998391;161866.80;115603.53;437500.08;0.00;73392.95;64246.93;293.87;64537.30;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1439998451;161671.80;100630.73;565655.97;0.12;104173.48;50612.43;171.20;50781.67;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439998511;141373.53;122007.78;347350.15;0.00;74948.58;48454.33;236.27;48688.53;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439998571;145904.80;112011.00;384188.48;0.07;87582.28;65789.77;597.87;66387.45;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439998631;151138.47;96663.33;371963.30;0.12;76182.25;63539.10;328.52;63866.38;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439998691;164647.40;87535.15;516506.85;0.32;106197.65;36066.45;519.03;36586.22;100.00
