# hostname;interval;timestamp;pswpin/s;pswpout/s
ip-10-145-11-135.us-west-1.compute.internal;60;1439991360;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439991420;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439991480;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439991540;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439991600;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439991660;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439991720;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439991780;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439991840;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439991900;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439991960;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992020;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992080;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992140;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992200;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992260;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992320;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992380;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992440;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992500;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992560;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992620;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992680;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992740;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992800;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992860;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992920;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439992980;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993040;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993100;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993160;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993220;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993280;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993340;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993400;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993460;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993520;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993580;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993640;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993700;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993760;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993820;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993880;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439993940;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994000;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994060;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994120;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994180;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994240;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994300;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994360;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994420;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994480;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994540;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994600;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994660;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994720;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994780;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994840;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994900;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439994960;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995020;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995080;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995140;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995200;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995260;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995320;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995380;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995440;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995500;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995560;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995620;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995680;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995740;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439995800;0.00;0.00
