Linux 3.10.0-229.el7.x86_64 (ip-10-145-11-135.us-west-1.compute.internal) 	08/19/2015 	_x86_64_	(32 CPU)

09:35:00 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:36:00 AM     all      0.96      0.00      0.97      1.85      0.03     96.18
09:37:00 AM     all      0.91      0.00      0.81      2.07      0.04     96.17
09:38:00 AM     all      1.33      0.00      1.05      0.82      0.00     96.80
09:39:00 AM     all      1.56      0.00      1.14      0.53      0.00     96.77
09:40:00 AM     all      1.86      0.00      0.57      0.76      0.00     96.80
09:41:00 AM     all      0.21      0.00      0.22      2.44      0.01     97.13
09:42:00 AM     all      0.29      0.00      0.26      2.33      0.01     97.11
09:43:00 AM     all      0.77      0.00      0.57      1.63      0.00     97.02
09:44:00 AM     all      1.74      0.00      0.96      0.41      0.00     96.88
09:45:00 AM     all      2.03      0.00      1.05      0.08      0.00     96.84
09:46:00 AM     all      2.05      0.00      1.09      0.03      0.00     96.83
09:47:00 AM     all      2.08      0.00      1.07      0.02      0.00     96.84
09:48:00 AM     all      2.09      0.00      1.07      0.01      0.00     96.83
09:49:00 AM     all      2.07      0.00      1.08      0.01      0.00     96.83
09:50:00 AM     all      2.07      0.00      1.08      0.01      0.00     96.83
09:51:00 AM     all      2.08      0.00      1.08      0.01      0.00     96.83
09:52:00 AM     all      2.08      0.00      1.08      0.01      0.00     96.83
09:53:00 AM     all      2.06      0.00      1.10      0.00      0.00     96.83
09:54:00 AM     all      2.09      0.00      1.07      0.00      0.00     96.84
09:55:00 AM     all      2.08      0.00      1.08      0.00      0.00     96.84
09:56:00 AM     all      2.06      0.00      1.10      0.00      0.00     96.84
09:57:00 AM     all      2.10      0.00      1.06      0.00      0.00     96.84
09:58:00 AM     all      2.09      0.00      1.08      0.01      0.00     96.82
09:59:00 AM     all      2.06      0.00      1.11      0.00      0.00     96.83
10:00:00 AM     all      2.13      0.00      1.04      0.01      0.00     96.82
10:01:00 AM     all      2.65      0.00      0.51      0.01      0.00     96.83
10:02:00 AM     all      2.03      0.00      1.12      0.02      0.00     96.83
10:03:00 AM     all      1.15      0.00      1.99      0.02      0.00     96.83
10:04:00 AM     all      1.16      0.00      2.00      0.01      0.00     96.82
10:05:00 AM     all      1.16      0.00      2.00      0.01      0.00     96.82
10:06:00 AM     all      1.16      0.00      2.01      0.01      0.00     96.82
10:07:00 AM     all      1.15      0.00      2.02      0.00      0.00     96.82
10:08:00 AM     all      1.16      0.00      2.02      0.01      0.00     96.82
10:09:00 AM     all      2.11      0.00      1.05      0.01      0.00     96.83
10:10:00 AM     all      2.12      0.00      1.02      0.00      0.00     96.85
10:11:00 AM     all      1.96      0.00      1.18      0.03      0.00     96.83
10:12:00 AM     all      2.10      0.00      0.40      0.62      0.00     96.88
10:13:00 AM     all      2.76      0.00      0.43      0.00      0.00     96.82
10:14:00 AM     all      2.75      0.00      0.43      0.00      0.00     96.83
10:15:00 AM     all      2.74      0.00      0.43      0.00      0.00     96.83
10:16:00 AM     all      2.73      0.00      0.44      0.00      0.00     96.83
10:17:00 AM     all      2.63      0.00      0.35      0.17      0.00     96.86
10:18:00 AM     all      2.77      0.00      0.38      0.00      0.00     96.85
10:19:00 AM     all      1.86      0.00      0.70      0.55      0.00     96.90
10:20:00 AM     all      1.24      0.00      0.61      1.16      0.00     96.99
10:21:00 AM     all      1.37      0.00      0.74      0.96      0.00     96.93
10:22:00 AM     all      1.37      0.00      0.74      0.96      0.00     96.93
10:23:00 AM     all      0.60      0.00      0.56      1.77      0.01     97.06
10:24:00 AM     all      0.37      0.00      0.47      2.09      0.01     97.06
10:25:00 AM     all      1.00      0.00      0.76      1.26      0.00     96.97
10:26:00 AM     all      2.00      0.00      0.88      0.29      0.00     96.83
10:27:00 AM     all      2.43      0.00      0.84      0.64      0.00     96.08
10:28:00 AM     all      2.39      0.00      0.88      0.61      0.00     96.12
10:29:00 AM     all      2.32      0.00      0.86      0.38      0.00     96.43
10:30:00 AM     all      2.33      0.00      0.76      0.07      0.00     96.84
10:31:00 AM     all      2.31      0.00      0.79      0.07      0.00     96.83
10:32:00 AM     all      1.93      0.00      1.22      0.01      0.00     96.84
10:33:00 AM     all      1.88      0.00      1.28      0.00      0.00     96.84
10:34:00 AM     all      1.89      0.00      1.27      0.00      0.00     96.84
10:35:00 AM     all      1.90      0.00      1.25      0.00      0.00     96.84
10:36:00 AM     all      1.89      0.00      1.28      0.00      0.00     96.83
10:37:00 AM     all      2.94      0.00      0.21      0.02      0.00     96.84
10:38:00 AM     all      3.00      0.00      0.16      0.03      0.00     96.81
10:39:00 AM     all      3.01      0.00      0.15      0.03      0.00     96.81
10:40:00 AM     all      3.01      0.00      0.15      0.03      0.00     96.81
10:41:00 AM     all      3.05      0.00      0.10      0.01      0.00     96.85
10:42:00 AM     all      3.01      0.00      0.14      0.00      0.00     96.85
10:43:00 AM     all      2.89      0.00      0.24      0.02      0.00     96.85
10:44:00 AM     all      2.68      0.00      0.46      0.00      0.00     96.85
10:45:00 AM     all      2.59      0.00      0.57      0.21      0.00     96.62
10:46:00 AM     all      2.62      0.00      0.55      0.21      0.00     96.62
10:47:00 AM     all      2.58      0.00      0.57      0.11      0.00     96.74
10:48:00 AM     all      2.57      0.00      0.63      0.31      0.00     96.48
10:49:00 AM     all      2.39      0.00      0.37      0.36      0.00     96.88
10:50:00 AM     all      1.54      0.00      0.14      1.31      0.00     97.00
10:51:00 AM     all      2.32      0.00      0.83      0.01      0.00     96.84
10:52:00 AM     all      1.10      0.00      1.10      0.89      0.00     96.91
10:53:00 AM     all      1.94      0.00      1.23      0.00      0.00     96.84
10:54:00 AM     all      1.97      0.00      1.18      0.00      0.00     96.85
10:55:00 AM     all      2.33      0.00      0.83      0.00      0.00     96.84
10:56:00 AM     all      3.03      0.00      0.11      0.00      0.00     96.86
10:57:00 AM     all      3.03      0.00      0.10      0.00      0.00     96.86
10:58:00 AM     all      3.02      0.00      0.11      0.00      0.00     96.86
10:59:00 AM     all      3.04      0.00      0.10      0.00      0.00     96.86
11:00:00 AM     all      3.04      0.00      0.10      0.00      0.00     96.86
