BEGIN;
BEGIN
select
	nation,
	o_year,
	sum(amount) as sum_profit
from
	(
		select
			n_name as nation,
			extract(year from o_orderdate) as o_year,
			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount
		from
			part,
			supplier,
			lineitem,
			partsupp,
			orders,
			nation
		where
			s_suppkey = l_suppkey
			and ps_suppkey = l_suppkey
			and ps_partkey = l_partkey
			and p_partkey = l_partkey
			and o_orderkey = l_orderkey
			and s_nationkey = n_nationkey
			and p_name like '%light%'
	) as profit
group by
	nation,
	o_year
order by
	nation,
	o_year desc;
          nation           | o_year |    sum_profit    
---------------------------+--------+------------------
 ALGERIA                   |   1998 | 2737000277.15089
 ALGERIA                   |   1997 | 4669791179.72769
 ALGERIA                   |   1996 | 4715254760.17845
 ALGERIA                   |   1995 | 4707933565.20898
 ALGERIA                   |   1994 | 4664034910.28184
 ALGERIA                   |   1993 | 4684245440.07185
 ALGERIA                   |   1992 | 4696557985.68771
 ARGENTINA                 |   1998 | 2712830087.28504
 ARGENTINA                 |   1997 | 4606241511.63942
 ARGENTINA                 |   1996 | 4662062272.98927
 ARGENTINA                 |   1995 | 4642028072.49813
 ARGENTINA                 |   1994 | 4659976889.21082
 ARGENTINA                 |   1993 | 4653660154.34562
 ARGENTINA                 |   1992 |  4643464835.4679
 BRAZIL                    |   1998 | 2723293715.67114
 BRAZIL                    |   1997 | 4689848417.00756
 BRAZIL                    |   1996 | 4666945608.95505
 BRAZIL                    |   1995 | 4652744103.87158
 BRAZIL                    |   1994 |  4652254233.0881
 BRAZIL                    |   1993 | 4643266828.30665
 BRAZIL                    |   1992 | 4663760660.43069
 CANADA                    |   1998 | 2755669839.83401
 CANADA                    |   1997 | 4671994863.77033
 CANADA                    |   1996 |  4699117016.1666
 CANADA                    |   1995 | 4697920878.70773
 CANADA                    |   1994 |  4682043300.4692
 CANADA                    |   1993 | 4683823237.87731
 CANADA                    |   1992 | 4713667587.35914
 CHINA                     |   1998 | 2747024149.75822
 CHINA                     |   1997 | 4663587739.06095
 CHINA                     |   1996 | 4682829908.33304
 CHINA                     |   1995 | 4670810714.51918
 CHINA                     |   1994 | 4672342035.25457
 CHINA                     |   1993 | 4656813440.21783
 CHINA                     |   1992 | 4656873427.58751
 EGYPT                     |   1998 | 2723764074.54203
 EGYPT                     |   1997 | 4669928891.34517
 EGYPT                     |   1996 | 4686847626.11661
 EGYPT                     |   1995 | 4655297062.31028
 EGYPT                     |   1994 | 4652148515.03666
 EGYPT                     |   1993 |  4651319222.1161
 EGYPT                     |   1992 | 4657083434.13411
 ETHIOPIA                  |   1998 | 2733363776.38438
 ETHIOPIA                  |   1997 | 4681344662.12565
 ETHIOPIA                  |   1996 |  4704261055.8934
 ETHIOPIA                  |   1995 |  4683071261.6864
 ETHIOPIA                  |   1994 | 4678652678.78764
 ETHIOPIA                  |   1993 | 4679885332.69755
 ETHIOPIA                  |   1992 | 4685738503.08098
 FRANCE                    |   1998 | 2748028332.36864
 FRANCE                    |   1997 | 4694031030.09258
 FRANCE                    |   1996 |  4704331938.0029
 FRANCE                    |   1995 | 4691067550.19581
 FRANCE                    |   1994 | 4699128601.97506
 FRANCE                    |   1993 | 4695020510.54385
 FRANCE                    |   1992 | 4696662821.06085
 GERMANY                   |   1998 | 2750255148.70571
 GERMANY                   |   1997 | 4698998781.01003
 GERMANY                   |   1996 | 4711656844.98089
 GERMANY                   |   1995 | 4682728219.57546
 GERMANY                   |   1994 | 4686581966.76012
 GERMANY                   |   1993 | 4670386923.51271
 GERMANY                   |   1992 |  4671780410.5079
 INDIA                     |   1998 | 2752304609.03229
 INDIA                     |   1997 | 4701302033.77589
 INDIA                     |   1996 | 4699025458.89386
 INDIA                     |   1995 | 4684363900.44725
 INDIA                     |   1994 | 4681901835.97899
 INDIA                     |   1993 | 4712177468.78517
 INDIA                     |   1992 | 4723946144.18636
 INDONESIA                 |   1998 |  2737852510.3221
 INDONESIA                 |   1997 | 4647090359.61723
 INDONESIA                 |   1996 | 4655385325.91844
 INDONESIA                 |   1995 | 4635666346.32865
 INDONESIA                 |   1994 |  4650145625.5695
 INDONESIA                 |   1993 | 4660965141.80319
 INDONESIA                 |   1992 | 4607675119.82267
 IRAN                      |   1998 | 2732387492.95245
 IRAN                      |   1997 | 4659872513.58714
 IRAN                      |   1996 |  4679630702.4251
 IRAN                      |   1995 | 4659728469.89686
