BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'SAUDI ARABIA'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000010000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'SAUDI ARABIA'
		)
order by
	value desc;
 ps_partkey |      value       
------------+------------------
    9467224 | 26866870.0018921
   10170856 |  24438632.878479
   18351725 | 23669144.7666626
    3164236 | 23666750.3115845
    2688100 | 23152271.0985718
   16234130 | 22544338.7589111
   12240036 | 21420773.8252563
     522306 | 21113937.1726074
   12002195 | 20958808.6436157
    1812257 | 20242277.7954102
   14599707 |  19754214.092041
    3354416 | 19720709.4321899
   14783055 | 19614098.4107971
   17106024 |  19522519.262207
   13056866 | 19514245.9741211
    5556457 | 19480233.6692505
   18755160 | 19400129.0969238
    3112047 | 19363528.1777954
    9559113 |  19327661.692627
   17473906 | 19115802.4358215
    9201924 | 19114104.8552246
   18488206 | 19079330.9294434
   14787519 | 19020407.8737793
   18527718 |  19003317.338501
    5699459 | 18990027.6469116
   15956191 | 18963043.3818359
    5811367 | 18867156.7631836
    7938283 | 18850810.6689453
    6502439 | 18848224.9067993
   16026805 | 18773144.4711304
   15505011 | 18772078.5746765
    5321593 | 18762912.4005127
   16881900 | 18750365.2328491
   15076268 | 18726046.2854614
    8460951 | 18713394.2341309
    3549049 | 18705251.5213623
   15218171 | 18657256.6055908
   15063605 | 18580209.2025146
   14508365 | 18565392.2846069
   18373495 | 18564739.8666382
   18321325 | 18518249.0861816
   18842357 | 18506107.8501892
    1267962 | 18477892.7119751
     427718 | 18404450.1240234
    9976006 | 18381337.3948364
   14434197 | 18375312.0812988
    9401500 |  18364510.277832
   12120312 |  18344679.015686
    6076446 | 18330215.0664062
   11647723 | 18280921.9923706
   15366061 | 18267878.6102295
     722894 | 18219261.0155029
   12617440 | 18211511.7275391
   11514185 | 18209310.1180725
    4354036 | 18155039.5442505
   14073600 | 18144504.3933716
    4071871 | 18140941.9143677
     777546 | 18138736.7248535
   10323838 |       18130706.5
    7736289 | 18116971.3009644
      91004 |  18091467.592041
    9012250 | 18063289.3491821
   15322042 | 18055205.3984985
    6026327 | 18046922.4224243
    2347881 |  18043241.180481
    8771672 | 18029613.2157593
    8485635 | 17991609.5324707
    4598829 | 17984705.0681152
    6966812 | 17976490.8006592
   12419614 | 17945852.3024292
    1209131 | 17943805.1157227
    8944453 | 17900141.4077759
    2789886 | 17887780.6801758
   12553221 | 17887187.7338867
    3633677 | 17861944.0357666
    6988979 | 17847534.3513184
   13247384 | 17835519.1390381
    4279779 | 17827552.6865845
   12177410 | 17806699.0100708
   16648418 | 17791729.8967285
    1387276 | 17772460.4553833
   11885955 |  17753969.842041
   12746688 | 17728419.5333862
    7538767 | 17716722.2338867
    4444910 | 17707434.2785645
   12366578 | 17662657.9661865
    7592208 | 17662246.2537842
   12394871 | 17641189.5484619
   12287770 | 17633619.2418823
   19250862 | 17612457.3162231
      93196 | 17601841.6083374
   15842199 | 17600476.3713379
    7872445 | 17593609.4274902
   13610244 | 17592176.9836121
    5757910 |  17587690.574585
   12362719 | 17581332.7701721
   13335161 | 17575189.3705444
   15837259 | 17566561.8525391
    5597586 | 17558928.0399475
   15208333 | 17552390.7755127
   18607448 | 17526555.0975342
    7030433 | 17515413.1203613
   16243672 | 17496824.2511597
   13594838 | 17492468.5584106
   16578002 | 17459095.9932251
   14681476 | 17445781.8237305
    9413205 |  17433426.383667
   15113787 | 17430781.4533081
   18113327 | 17427837.0108643
   17956997 | 17427281.5220337
    1280404 | 17422949.5002441
   17119023 | 17399639.2669067
    2513901 | 17397571.5338135
    6458061 | 17389610.7321777
    2673965 | 17385903.5253906
   13344398 | 17384771.3620605
   19781371 | 17383341.3889771
    3301421 | 17371486.9949951
   17914371 | 17326499.4385376
   19331484 | 17318981.2537231
   15139024 | 17292947.3656006
    3372773 | 17259530.8562012
    7928487 | 17257877.9615479
   14975318 | 17252391.0692139
    6496924 |  17249892.918457
   12314539 | 17243238.1869888
    7271042 | 17241404.4943237
   16169773 | 17232413.8847046
   13071472 | 17217445.9153442
   17599453 | 17204381.3797607
    6927681 | 17201885.7224731
    3328624 | 17169015.6419067
    9828061 | 17159659.4065552
   18805489 | 17150990.2470703
    6505334 | 17149829.0263062
   19143740 | 17139552.3164062
   10047288 | 17126121.9356079
    9896665 | 17123215.2233887
    4833667 | 17112105.0880737
    5083945 | 17111184.4165649
    8406541 | 17107469.4883423
   16433275 | 17080960.7890015
   14028130 | 17074941.5209961
    6042863 | 17065714.7776794
   19243722 | 17062539.4090576
   10102594 | 17062355.3823242
    3121473 | 17052876.9840622
    8635569 | 17051021.8876648
    8584307 | 17046460.5601196
   19456035 | 17040891.0090942
   15576732 | 17034944.2988892
    4023164 | 17034673.4334106
   15662198 | 17033461.8900146
   18915878 | 17030429.9038086
    5772889 | 17015676.3334351
   15485714 | 17007705.4287109
   16580985 | 16986401.5765991
   16216328 | 16984411.6699219
    3811803 | 16982500.3826904
    6109421 | 16975855.4537354
    5525907 | 16975200.8135986
   13549290 | 16966444.5264282
   14708272 | 16954803.0524902
    7685605 | 16926807.0117188
     958964 | 16921525.0581055
   17502672 |  16907385.288208
   15874436 | 16900308.8965759
    9480812 | 16888605.3008423
    3142723 | 16887448.7594604
     897209 | 16879839.1157227
   12078160 | 16870302.7371826
     136011 | 16862488.6786499
    1038415 | 16859975.0482788
   15654983 | 16856168.1323853
   17138933 | 16850546.0030518
     794203 | 16837715.5944824
    8779520 | 16832063.6588745
   15203825 | 16826061.6104736
    8223532 | 16814359.3148804
   17350936 |   16807214.62854
    2813801 |  16802679.854248
   15060943 |   16778883.74823
   15943378 | 16767275.6439819
   14397322 | 16766964.5508423
    4318227 | 16766164.7166138
    7438857 | 16759509.8671875
   15271719 | 16758218.7844238
   13727073 |  16755967.411377
    5321936 |  16734207.694458
    9663426 | 16733176.6317749
    9459728 | 16706453.6660156
    3414938 | 16698859.9368896
   19968672 | 16698031.8903198
   11585607 | 16687859.5483398
     273913 | 16685958.3154297
   16613634 | 16659401.4125977
    5117913 | 16656767.8052368
   12272720 | 16654969.2004395
    7619941 | 16654910.4602051
    5607319 | 16651845.1405029
    5830644 |   16649170.81073
   10222703 | 16629526.2529907
     122490 |  16629499.675293
   13380561 | 16614039.2127686
   18342321 | 16613961.1413574
    2678390 | 16610276.1175537
    9117101 | 16606960.9586792
    1284402 | 16601321.1101074
   12417111 | 16584648.3674316
   15296789 | 16581057.5082397
    5710181 | 16577670.5564575
   15946879 | 16575774.2525024
    9837268 | 16559644.6047821
    1658538 | 16558619.1032715
    7726137 | 16555374.2070312
    8161872 | 16552863.1472778
    4808516 | 16546308.4023438
    3576564 | 16539509.2280273
   15423774 |  16535745.565979
   16391306 | 16534158.1231079
    5717314 | 16524110.9714355
   15171438 | 16521989.3439941
   15727271 |  16521964.096405
   18015913 | 16516215.3792114
    7807581 | 16515031.2469482
    6313108 | 16507057.6366577
    3656849 | 16503812.0921631
   18734742 | 16500154.3397827
    8151996 | 16499030.2646484
    2958869 | 16498865.8218689
     108636 | 16483393.3485718
   16888965 | 16478775.8100586
   12124415 | 16478510.7444458
   16123465 | 16477764.0899658
   15494498 | 16472447.5079956
   16226142 | 16470106.5513916
    8400023 | 16467076.5610352
   10373532 | 16456079.7150879
   16993709 | 16453379.2705688
   10911929 | 16449425.9859619
    9803062 | 16445822.2686157
   19343619 |  16438779.977417
    9415923 | 16435597.8864136
    7027208 | 16432177.1328735
   11925180 | 16419552.8525391
    9009189 | 16418442.0967407
    3440759 | 16414090.4052734
   17928338 | 16400805.2210083
    5702090 | 16399437.2842407
   10785672 | 16393544.3001709
    6495790 | 16392637.9415283
   18874617 | 16388571.5023193
    4916534 | 16384663.2581177
    9001121 | 16383198.2880249
    2558516 | 16374440.6030884
    4770480 | 16372873.4525146
   15055016 | 16372184.1985474
   15004614 | 16371399.8748169
    5478369 | 16370757.7585449
    3446159 | 16369629.2261963
    9747772 | 16367686.2750244
   13448511 | 16362501.5975342
    4366495 | 16361732.2192383
   11621136 | 16353618.7012939
    7127579 | 16351852.5549316
   11834176 | 16351112.3553467
    3116240 | 16350546.7844238
    5340764 | 16341280.3873291
   10917874 | 16319166.0941162
   15202899 | 16316788.6550903
    7329120 | 16311928.1132812
     493294 | 16298651.5656738
   12283577 | 16293653.3820801
    8634868 |  16282379.572998
   15886809 | 16266768.5319824
   10452317 | 16259273.4559326
   15805689 | 16257974.3432617
    5488032 | 16257233.5891724
    6450163 | 16250298.9796753
    4958506 | 16249306.5036621
    9021135 | 16244041.1238403
   12686341 | 16242444.8980103
    3153588 | 16232819.8895874
   16450506 | 16229133.8096924
    1197385 | 16228175.8078003
    1809384 | 16222466.5789795
    8368827 | 16213417.8360596
   12483454 | 16212637.2175293
    4250367 | 16204243.0923462
    1859587 | 16203230.9146729
   16059583 | 16201858.3447266
    4810630 | 16196572.6291504
   10663042 | 16192510.8452759
    9910055 | 16191525.1361694
   10230883 | 16186637.7404785
   17579260 | 16182902.2784424
    8901573 | 16181575.4603882
   17593792 | 16176469.3898315
    7203619 | 16171493.8531494
   13874656 |  16170847.819397
    3363657 | 16169229.0840454
   17923301 | 16158673.5639038
   15924334 | 16149167.6971436
    4044438 | 16146635.4057007
   13807953 | 16145230.8466187
    4026417 | 16144259.6607056
   12253257 |  16140795.552063
   19533883 | 16139358.1989746
   14854509 | 16135733.4884033
    3222779 | 16135362.0747681
    9269251 | 16131376.3330688
   13469046 |  16128286.904541
   18989412 | 16125769.8723755
   10347799 | 16120069.2529297
    1882679 | 16112647.6304321
   19019436 | 16111452.3664551
    9037062 | 16105676.8994141
    6255328 | 16102066.1376953
    8968170 | 16096841.8641357
    5022773 | 16092239.3546753
   15694172 |  16088985.614624
    8042419 | 16081824.0355835
   12991048 | 16080692.9746704
   15889051 | 16078332.1873779
   16663100 | 16073964.2533569
     902574 |  16073729.177002
    1673207 | 16068070.5046387
   12520505 | 16065149.2642822
    7006207 | 16062969.2757568
     660140 | 16062789.1947021
    6307414 | 16060971.9528809
      20241 | 16060886.2818604
    2017210 |  16059679.133667
   10479613 | 16057796.2420044
   12458356 | 16057624.1952515
    9363651 | 16054846.3946533
   19779944 | 16054844.1277466
   14323614 | 16051961.2925415
    1105713 |  16051542.868103
    1681884 | 16049844.4119873
    9919125 | 16040500.9194946
   16466344 | 16039971.7603149
    7157963 | 16029498.4230957
   10577557 | 16021837.9016113
     576876 | 16019939.6542358
    7923829 | 16019790.2890625
    3260034 | 16017626.1296997
   13347138 | 16013264.5205078
    3802133 |  16007683.750061
    4893839 | 16007080.2144775
    8935408 | 16005009.3652954
    3299451 |   16004292.90802
   10015046 | 16002550.5722656
   13358627 | 16002245.8634338
    9074062 | 16000120.2396851
    6297471 | 15997768.5421753
   10971121 | 15992933.4121704
    5001018 | 15990923.9851685
    9792408 | 15983139.1782837
    7891767 | 15982732.5723877
   10644990 | 15981893.8676758
   11222811 | 15981345.8981934
   17668751 |  15976950.644104
    4758895 | 15975495.6551514
    5415045 | 15972512.5182495
   16083046 | 15967980.5238647
   10920195 | 15965326.6409912
    4925600 | 15964324.4616089
    4312597 | 15961104.5356445
     451951 | 15960026.0491943
    5118610 | 15958596.4634399
   19120504 | 15958217.8311768
     983304 | 15953651.7298279
    2905172 | 15941145.1208496
   14833988 | 15940410.4664307
    4192574 | 15939819.0297852
   14631304 | 15935132.4169312
    6350599 | 15922827.3929443
    8641550 | 15918910.8161621
    8727322 | 15916407.4533081
   16669694 | 15910581.9799194
   10347349 | 15909798.5317993
    4108585 | 15907042.4057617
     424547 | 15900102.6793823
    9540169 | 15892689.2612915
     171543 | 15891570.5665894
   15263764 | 15867358.1887817
    5395714 | 15866991.6628418
     357250 | 15866812.5738525
   10779764 | 15858938.6847534
    8058379 | 15850221.1815796
   15418809 | 15846112.9597168
    7218590 | 15842633.1268616
     657502 |  15840174.029541
   13624494 | 15836824.7601776
    5806284 | 15836572.0697021
     501895 | 15835325.0825195
   15979091 | 15832390.5680542
   13567942 | 15831498.7749023
   14349699 | 15830827.7979736
   10251322 | 15829614.0612793
   19649686 | 15818544.9555054
   10950707 | 15810468.6727905
    8847576 | 15805273.8508911
    3242497 | 15799571.4759521
    1748365 | 15796091.2647705
   15359283 | 15791608.5283203
   11480887 | 15789278.3857422
   19516229 | 15779801.6171265
