BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'IRAN'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000010000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'IRAN'
		)
order by
	value desc;
 ps_partkey |      value       
------------+------------------
    4140994 |  26595794.940094
   11920877 | 23123215.9052734
    8559734 | 21920759.6437874
   19252399 | 21093285.1143188
    6070561 | 21068807.0720215
   19932203 | 20946796.9870605
   16018003 | 20757391.7254639
   10479169 | 20730777.1601562
   18118493 | 20681188.9259644
   15027179 | 20648624.4028931
   17423288 | 20641067.0175781
   16245849 | 20624160.6663208
    5660049 | 20354365.8087158
    7741119 | 20312957.5437622
   16648686 | 20076612.2788696
   18956218 | 20056135.8291626
   14937672 | 19655594.3016357
   13676580 | 19533272.9005737
    5618478 | 19493987.5927734
    7256935 | 19430127.7335815
    3633512 | 19374826.2817383
   14768619 | 19342487.5558472
    8026343 | 19286053.2878418
    5188204 | 19226380.1517944
    8292423 | 19212603.6523438
    9378863 | 19079002.6755981
   16341819 | 19002740.5479126
   11041104 | 18994595.1422729
   11170952 | 18975707.4952393
    6345360 | 18806805.7397461
   15564554 | 18770819.5471191
    8503494 | 18750984.2438965
    4006215 | 18708417.4447021
   11760292 | 18700324.8944702
    1753031 | 18696403.7697754
   11498745 | 18665656.6542358
   10406458 | 18649928.7982178
   13920877 | 18626229.3164368
   14728689 | 18624800.2366333
   14717370 | 18624229.6860352
    9690420 | 18621710.1997681
    2906369 | 18540296.5811157
    6497006 | 18525803.4880981
   14570563 | 18523693.1728516
     160927 | 18455268.4291992
    4260503 | 18440133.6027832
    2913928 | 18417892.3060303
     870816 |  18410336.076355
    4545055 | 18361851.6086426
    2179745 | 18337505.1633911
   19133348 | 18323068.4841309
   16309969 | 18287249.1171265
    1843919 |  18246575.668457
    6403473 | 18241677.1895752
    4804835 | 18206732.7030029
    1119159 | 18176181.1446533
    5112686 | 18153487.0177612
    3692310 | 18132658.6644287
   10285266 | 18081148.1080322
   18446435 |  18079739.961731
   18436681 | 18023521.8099365
     628606 | 18010201.5256348
    1345385 | 17967316.4830322
    1610949 | 17963207.3498535
    2482300 |  17955267.536377
   15228115 | 17948507.7735596
   13272082 | 17945139.4310913
   15037079 | 17906601.2808838
   19175544 | 17889316.0609131
    7870281 |  17885461.878418
   16974181 | 17872903.7585449
    2151740 | 17859760.6351929
    8799228 | 17848912.3173218
    8610999 | 17817785.8691406
   17136503 | 17810716.6052246
   16970145 | 17809757.4146118
   15251557 | 17736177.8747559
    5906350 | 17730200.8317261
    8850142 | 17708737.7459259
    4288439 | 17701140.6733398
    1536826 | 17685513.6987305
    7970992 | 17677750.3305664
   11142091 | 17671359.9542236
   13990680 |  17631729.267334
   12229401 | 17606780.1269531
   11381908 | 17595746.2419434
    7351013 | 17580632.2185669
   19777959 | 17579244.9525146
   19683120 | 17578335.7553101
   11888998 | 17544213.5359802
   16145673 | 17529550.8106079
    6407947 | 17515442.8964844
   19958372 | 17475501.9364014
   11487190 | 17464668.9694824
     287425 | 17464599.0856934
   11243364 | 17449513.4463501
   16210565 | 17445753.9301758
    8256871 | 17434352.8170166
    1950557 | 17431819.4807739
